-14;-15;50;-17;-36;60;-19;-47;53;-21;-46;51;-24;-46;56;-22;-40;63;-24;-34;57;-15;-20;56;-9;-1;60;-8;0;62;2
-5;5;66;-6;5;66;-11;0;63;-23;0;59;-31;-10;46;-50;-26;64;-44;-28;55;-47;-25;61;-42;-21;58;-32;-5;55;2
-18;0;63;-20;-9;50;-26;-39;45;-30;-58;53;-23;-56;52;-26;-57;46;-27;-47;60;-21;-35;60;-14;-11;54;-9;-3;59;2
-9;0;66;-13;-4;59;-20;-33;51;-27;-51;58;-28;-54;53;-27;-50;46;-26;-46;62;-23;-41;60;-9;-6;49;-1;5;60;2
-28;0;67;-21;9;62;-21;10;64;0;5;56;48;-7;51;46;-10;46;40;-1;51;47;0;53;-8;6;54;-15;12;66;3
-18;9;66;-17;9;64;-19;10;66;-13;15;62;25;9;64;39;-7;51;50;-10;44;47;-8;45;38;-4;53;19;0;61;3
-21;12;64;-20;11;64;-20;12;64;0;12;68;46;6;55;39;0;47;40;0;50;40;0;53;25;9;60;-31;9;62;3
-14;9;67;-14;16;64;-14;13;65;-15;14;62;40;0;40;63;-1;30;57;-2;39;42;0;47;18;12;58;-25;19;57;3
-19;19;62;-21;19;63;-20;17;65;-20;19;65;-16;17;61;49;14;48;46;13;48;47;14;49;15;14;59;-11;19;63;3
-21;17;63;-21;17;62;-21;18;62;-10;12;59;57;8;48;51;0;45;53;6;51;-3;9;60;-8;14;62;-22;18;61;3
-19;16;64;-20;17;65;-10;17;62;17;12;56;53;0;47;51;0;44;44;0;54;7;9;59;-11;13;59;-14;16;65;3
-19;14;65;-16;15;62;18;14;50;47;0;46;53;-2;44;53;-1;45;46;5;50;11;7;58;-16;10;63;-19;14;65;3
-24;12;65;-36;12;57;31;13;49;42;8;50;43;6;51;43;8;54;29;13;59;-7;13;62;-19;17;63;-20;17;62;3
-20;17;63;-21;17;64;-30;11;57;50;8;50;46;0;45;49;0;44;49;0;46;36;8;56;-8;11;63;-28;14;59;3
-2;16;67;-5;17;64;-9;17;65;-14;18;63;-73;20;17;-68;18;13;-60;18;22;-51;17;38;15;16;64;-2;19;64;4
-1;19;65;-1;18;66;-1;17;65;0;18;65;0;19;63;-49;14;36;-71;20;0;-68;18;-6;-69;21;-4;-59;21;26;4
-9;18;63;-9;19;64;-9;19;64;-9;19;65;-31;15;53;-73;17;0;-64;17;0;-66;20;0;-58;18;27;-1;23;61;4
-7;16;65;-17;18;61;-20;17;62;-34;19;50;-72;21;0;-63;20;-10;-67;22;-9;-59;20;17;-17;26;52;-16;15;64;4
-10;15;65;-12;14;66;-16;12;60;-68;14;19;-69;11;-2;-67;15;-4;-62;12;24;-34;14;44;0;13;65;-5;13;68;4
-8;12;67;-9;14;67;-10;13;66;-24;12;56;-71;9;12;-69;13;-4;-68;13;-6;-65;13;0;-59;12;30;18;14;67;4
-13;13;64;6;13;65;-57;8;30;-75;12;-2;-65;9;-7;-68;11;-8;-73;10;0;-44;10;37;7;13;67;-9;10;70;4
-12;11;65;-13;11;66;-12;11;65;-7;10;63;-81;7;0;-68;8;0;-68;9;0;-70;10;10;8;14;53;-28;9;68;4
-13;10;66;-13;9;66;-36;8;54;-54;7;35;-75;11;-2;-66;10;-6;-69;10;-2;-63;10;24;-15;16;57;-17;7;65;4
-16;11;66;-14;12;65;-12;12;65;-49;5;44;-81;7;-6;-64;7;-4;-68;10;-3;-75;8;0;-33;13;42;23;12;68;4
0;12;66;0;12;67;5;12;65;-21;13;53;-68;16;-5;-60;23;-30;-48;28;-33;-42;26;-36;-43;30;-39;-42;28;-38;5
11;15;66;11;14;64;14;13;64;-1;14;63;-54;13;41;-71;13;-2;-54;22;-30;-47;29;-35;-40;27;-37;-43;29;-39;5
6;19;63;5;18;64;7;18;65;11;15;67;-33;13;45;-68;17;-1;-68;20;-34;-46;29;-36;-39;27;-40;-41;29;-41;5
7;17;68;0;15;66;7;16;64;5;15;66;-37;13;58;-64;13;17;-68;18;-23;-43;27;-37;-38;29;-42;-38;28;-44;5
12;14;66;15;11;64;20;10;64;9;8;63;-39;5;53;-57;0;23;-81;16;-39;-50;23;-35;-43;24;-36;-44;26;-39;5
14;12;67;10;9;63;7;9;64;-2;8;63;-56;0;33;-73;12;-14;-58;16;-35;-48;22;-36;-45;19;-39;-46;22;-39;5
18;10;64;15;8;65;13;9;62;16;8;64;-41;8;42;-70;13;-11;-59;14;-30;-51;24;-35;-45;22;-38;-44;23;-38;5
15;9;63;14;7;65;15;9;62;17;8;65;-23;6;50;-55;5;30;-65;10;-27;-56;17;-37;-44;22;-42;-41;22;-45;5
13;-8;66;22;0;66;12;0;63;15;0;64;-37;0;55;-59;-1;31;-67;6;-17;-60;17;-31;-54;19;-35;-47;20;-38;5
20;0;63;27;0;62;24;0;64;-6;0;66;-67;8;-11;-61;21;-35;-42;31;-40;-33;25;-43;-32;31;-44;-36;29;-45;5
0;9;67;0;9;67;0;9;68;0;9;68;-1;9;66;-3;8;67;0;11;67;-1;8;67;0;8;66;0;8;66;0
-13;8;71;-12;0;79;-18;7;87;-6;23;63;0;37;34;26;56;-13;19;57;9;7;48;32;-10;32;61;-8;28;72;1
-8;26;64;-9;26;61;-10;20;58;-15;0;56;-13;-17;64;9;-24;98;-10;-28;69;-16;-26;77;-7;-10;51;-8;0;55;2
-10;9;68;-8;12;69;-6;12;69;-3;0;46;42;-16;62;39;-13;53;40;-8;54;11;0;58;-7;0;66;-8;0;69;3
-10;0;65;-9;0;68;-9;0;66;-10;0;68;-17;0;58;-72;0;13;-69;0;0;-67;0;15;-45;-2;35;-27;0;61;4
-13;6;65;-13;7;66;-9;6;65;-22;7;58;-63;10;-9;-59;20;-31;-55;19;-35;-50;18;-38;-49;21;-37;-48;20;-38;5
